SME_ID,industry,business_age,employee_count,base_revenue,debt_ratio,loan_amount,interest_rate,duration
10915,Agriculture,5.600795558577784,6,20657.674073860482,0.19397009386530809,48083.65174974791,0.09939700938653082,27
10916,Manufacturing,2.9181476309771623,58,87686.01241137521,0.26659015567728067,280514.7323936218,0.10665901556772807,40
10917,Tech,7.12978623848877,25,216448.89536907777,0.12041822058289797,312772.6899297385,0.1020418220582898,35
10918,Services,5.1894556034663015,13,628583.5548612415,0.42802340742522427,3228581.7000380275,0.10280234074252242,30
10919,Retail,1.8338910675442883,10,150471.3401419001,0.13863872497274987,250333.8569065678,0.08386387249727499,27
10920,Tech,4.3580536328079,19,327250.8816005927,0.11295276541067618,443566.70471842453,0.10129527654106762,32
10921,Services,4.286609762111462,6,225086.171552858,0.23697613748115823,640080.6184202117,0.08369761374811582,33
10922,Services,4.48522417932261,8,140581.7995879892,0.2960220494066055,499383.74907966296,0.08960220494066055,42
10923,Manufacturing,1.9530174266812996,61,84161.66762286345,0.33168444648966966,334981.3936936442,0.11316844464896697,19
10924,Retail,15.79927708177196,7,172979.01916007276,0.3214457138778551,667240.3715976091,0.10214457138778552,16
10925,Retail,1.2075705053125485,10,888803.721690705,0.5431558685443527,5793107.489044417,0.12431558685443528,28
10926,Tech,11.620152858964769,13,27442.21296362286,0.3671519739139771,120905.55189794237,0.12671519739139772,29
10927,Agriculture,4.8382687075215935,4,129377.91761504902,0.5606139648597951,870372.8083137186,0.1360613964859795,27
10928,Services,2.2775259898184634,6,125854.41423211775,0.10772580547657688,162693.21775125174,0.07077258054765768,47
10929,Manufacturing,14.154817497740488,46,114325.12495869925,0.1638722127933463,224816.53445829445,0.09638722127933463,14
10930,Retail,0.5,18,324110.24043126317,0.3260455774195417,1268096.5258679723,0.10260455774195418,33
10931,Services,2.251868005645706,6,259777.9815068579,0.25287504888587115,788296.4372762354,0.08528750488858712,27
10932,Services,4.13296631588805,9,149343.9671484502,0.31443256117095175,563503.2730310122,0.09144325611709518,46
10933,Tech,2.544250533317973,15,152594.0357114706,0.4746674145763686,869176.9969312537,0.13746674145763688,38
10934,Manufacturing,4.527149056783738,56,234385.50696386475,0.05869904936277125,165098.47731828073,0.08586990493627714,23
10935,Retail,7.421607930996531,11,346284.5603850673,0.17373311639958797,721933.1500411086,0.0873733116399588,18
10936,Services,1.5286767346580574,4,511655.65198687196,0.3872837569357864,2377871.077906861,0.09872837569357865,27
10937,Tech,5.827997479436489,17,163851.96309557787,0.12230879203522572,240486.42814584615,0.10223087920352258,25
10938,Manufacturing,7.934203757687939,47,46940.75821115371,0.12563421331480606,70768.38276310584,0.09256342133148061,32
10939,Agriculture,1.696641599550916,7,327424.7204111943,0.36595383706055884,1437867.9933954868,0.11659538370605588,19
10940,Services,5.483034661447743,10,148795.26068632957,0.28490886848481295,508717.07229653915,0.08849088684848129,16
10941,Agriculture,4.2562061775437385,9,299323.72501387435,0.19424701833568236,697712.8932128976,0.09942470183356825,39
10942,Manufacturing,2.0374512143726897,50,1211872.7467034971,0.019155627909166337,278570.20090933895,0.08191556279091664,38
10943,Manufacturing,2.2149385065126133,52,157152.05597301744,0.4066945275203155,766954.5738335099,0.12066945275203156,30
10944,Agriculture,2.23791969037185,1,144250.1719241645,0.03712405363955111,64261.81344032582,0.0837124053639551,43
10945,Agriculture,3.2968957123111595,6,67861.70751315936,0.694848729859084,565843.4552590492,0.1494848729859084,23
10946,Agriculture,3.334737748918612,4,605385.5347881719,0.20550759281406514,1492935.8877452724,0.10055075928140651,33
10947,Services,11.910574828613894,8,23471.980382682403,0.31533098824779227,88817.31324244842,0.09153309882477922,26
10948,Manufacturing,6.141150033783612,40,171234.847577168,0.3610394308371255,741870.382904912,0.11610394308371255,14
10949,Retail,6.27370716864375,10,323533.60312618274,0.24950907737128725,968694.849775465,0.09495090773712873,13
10950,Manufacturing,5.2763032122088624,55,142266.32359827808,0.29030417491310984,495606.0922814352,0.10903041749131098,37
10951,Agriculture,5.607896027553776,3,58565.14185535562,0.027268727145856955,19163.96248214519,0.0827268727145857,45
10952,Manufacturing,6.5873135039014,51,55345.314546225134,0.4274362696360036,283879.13749763666,0.12274362696360036,46
10953,Services,1.7918686761085811,9,128711.77329011168,0.03092997188480364,47772.6183492765,0.06309299718848037,46
10954,Agriculture,4.40480811143294,4,261629.51078835616,0.34898841588569146,1095668.022227722,0.11489884158856914,23
10955,Agriculture,2.299537522771653,4,190276.22113077703,0.21016906461728968,479882.10496761574,0.10101690646172898,12
10956,Agriculture,9.341761709951502,7,85221.34848209244,0.17416099186080042,178106.81495227365,0.09741609918608005,18
10957,Tech,3.0544290465722117,17,385101.69080124935,0.13271693841051918,613314.2085582745,0.10327169384105192,23
10958,Manufacturing,6.649098048490142,49,361537.0132979658,0.05321982031083575,230891.2186012077,0.08532198203108357,22
10959,Agriculture,7.518647369519083,4,84571.53622585468,0.4167074744909044,422899.09529390326,0.12167074744909044,35
10960,Retail,5.875589564203588,11,68552.31684193885,0.2405945206597942,197919.74172845538,0.09405945206597943,14
10961,Retail,5.426291109188984,13,341326.7962927034,0.15165752112551395,621177.309833576,0.08516575211255141,26
10962,Agriculture,4.816065667918684,3,128179.60798076783,0.21570132501234665,331782.1353721774,0.10157013250123467,18
10963,Services,7.775744441010469,9,194632.46930530184,0.39099476997671023,913203.3307923074,0.09909947699767102,35
10964,Tech,2.4581129739935834,15,331868.247993546,0.21358078100055963,850568.1551489875,0.11135807810005596,44
10965,Retail,6.210511631360508,11,43785.61412758429,0.1962463759975485,103113.21712038573,0.08962463759975485,38
10966,Tech,0.8679777429425115,17,177571.41676096412,0.5750482337889941,1225345.5549576215,0.14750482337889942,32
10967,Agriculture,2.9349213145168855,4,175046.98503269404,0.2644040922259669,555397.6700935425,0.10644040922259669,42
10968,Tech,3.254156317366678,11,84344.62031441391,0.45806734128630167,463626.19175071403,0.13580673412863017,33
10969,Manufacturing,1.3275151186335696,61,67329.63456329046,0.6637130477835638,536250.683545861,0.1463713047783564,13
10970,Tech,5.433193304538188,14,98186.70980337285,0.34811812125155384,410166.8753834602,0.12481181212515538,21
10971,Services,2.6001437407703873,6,36393.11672833223,0.2536842463525688,110788.32467577631,0.08536842463525689,27
10972,Agriculture,10.646539131264465,3,50819.4119721024,0.17275573119290719,105352.13608840958,0.09727557311929072,46
10973,Manufacturing,3.9753096165836084,54,369767.6355417637,0.16906838825984788,750192.21806041,0.09690683882598479,24
10974,Tech,7.3926637030810785,13,76835.88926476182,0.5694007995329958,525005.0013622093,0.14694007995329958,40
10975,Retail,9.477319701981962,14,53079.87247159358,0.166021410828383,105748.74377189539,0.08660214108283831,33
10976,Manufacturing,6.762320648803167,50,141141.99221106616,0.10545099187246906,178602.75688215875,0.0905450991872469,40
10977,Retail,3.5421856941551484,12,88879.93597037482,0.4828596085150721,514998.37304999825,0.11828596085150722,39
10978,Tech,4.798825897746656,14,92020.23817282156,0.03202686855491755,35365.44086823794,0.09320268685549177,45
10979,Tech,1.3374685872176264,14,384049.62525904045,0.28512793795136027,1314039.3326532342,0.11851279379513605,28
10980,Manufacturing,7.478557946963788,43,831589.7580695652,0.5663442550430068,5651592.984423626,0.1366344255043007,42
10981,Retail,17.921585724230116,7,262401.62025766895,0.126389096853601,397976.44556746027,0.08263890968536011,27
10982,Retail,8.954624103757048,17,47274.45102861032,0.316673923057942,179647.0304116871,0.1016673923057942,13
10983,Retail,3.416363995411629,14,114509.08705003218,0.22089927607887144,303539.69320565497,0.09208992760788716,38
10984,Services,3.681145543476846,9,292419.0129467254,0.2482749616142621,871203.830575544,0.08482749616142621,19
10985,Retail,9.21930481083469,13,120404.98718250808,0.3957503314825682,571803.7630755834,0.10957503314825683,44
10986,Retail,1.5594429798432548,9,111846.63663221167,0.33675913441485833,451984.5184737214,0.10367591344148584,24
10987,Agriculture,2.7130192988469144,2,157445.20848601236,0.3686044191850171,696419.9955294061,0.1168604419185017,15
10988,Retail,2.913501186902242,8,485983.61367093906,0.5622342624204801,3278839.6629686398,0.12622342624204802,42
10989,Services,0.8047313702898458,7,44376.579210836666,0.22938840943930372,122153.67505837313,0.08293884094393038,27
10990,Tech,6.44634690298925,9,162416.8257393,0.19165138865493778,373528.9223263666,0.10916513886549378,39
10991,Services,3.457722101342945,8,30737.054403720245,0.12430814161598353,45850.39334011015,0.07243081416159836,20
10992,Tech,3.482089565850865,6,359686.13292955805,0.3469923527719997,1497700.0502962752,0.12469923527719998,23
10993,Retail,5.251003400083837,10,171194.5924436063,0.11733223537525585,241039.7305867705,0.08173322353752559,17
10994,Services,1.1314383735937987,8,95528.86115580576,0.39760254675601164,455790.22181099764,0.09976025467560116,41
10995,Services,4.466208121190361,7,265040.0037888764,0.41839058999376566,1330682.9226861347,0.10183905899937656,31
10996,Manufacturing,1.1112808402626133,62,93458.11283043357,0.48696383735310866,546128.6550682527,0.12869638373531087,29
10997,Services,6.435485227902291,8,55197.6474852473,0.09728048591438043,64435.84762434644,0.06972804859143804,14
10998,Tech,10.059759225934185,10,638936.0380113599,0.08199283838686243,628658.1516504914,0.09819928383868626,22
10999,Agriculture,7.451895802710974,6,128619.12460615888,0.22452415054076763,346537.1963459396,0.10245241505407676,44
11000,Services,2.951720909487867,11,164608.37289063938,0.04585959678161907,90586.48329171742,0.06458595967816191,46
11001,Retail,6.889765268423571,14,354762.20529845223,0.48283777396234184,2055511.121907312,0.11828377739623419,42
11002,Services,3.874805691772365,12,517479.2763744286,0.27717796748835843,1721206.2485137274,0.08771779674883584,37
11003,Agriculture,5.048990864247843,7,155848.6693239074,0.3251071371196583,608010.1764936461,0.11251071371196583,44
11004,Services,6.614008088589236,9,786458.8025813756,0.16458356947027256,1553258.3636419105,0.07645835694702725,38
11005,Retail,0.5,7,270752.7394467623,0.12540815158725538,407455.2070944508,0.08254081515872555,16
11006,Services,0.8910326156671058,1,606627.8234268448,0.2994626374823883,2179948.415683242,0.08994626374823883,40
11007,Tech,4.096463417354572,21,92558.72722176445,0.200339635984856,222518.18062595846,0.1100339635984856,37
11008,Manufacturing,2.413049992928977,41,96618.44151883226,0.32026687102980267,371324.2313881486,0.11202668710298028,44
11009,Services,4.56944525671404,5,180594.72069919214,0.07414513058307891,160682.62978627518,0.0674145130583079,44
11010,Tech,5.169996262168386,10,78508.35121121924,0.04725448774713777,44518.46304430258,0.09472544877471378,30
11011,Services,2.97182129219671,10,484057.99147383566,0.3289119284900808,1910549.3697203323,0.09289119284900808,41
11012,Services,3.59852882690981,10,96867.52732727965,0.19667220176528455,228613.79854817947,0.07966722017652846,19
11013,Retail,1.9561074241983858,4,90630.14486755559,0.11143535760590938,121192.83123829715,0.08114353576059094,40
11014,Agriculture,5.6443088658803555,4,39292.66943759069,0.3161629671286298,149074.6434695172,0.11161629671286298,24
11015,Tech,8.091606595733133,15,85529.88152052145,0.2490576688589064,255622.47491135434,0.11490576688589066,44
11016,Tech,1.1726049302587884,17,23061.637970142026,0.303923755067958,84107.75531884038,0.1203923755067958,39
11017,Manufacturing,7.808554674088703,48,102686.60819808625,0.21200863894071928,261245.37649818204,0.10120086389407193,40
11018,Retail,6.188292634776431,13,27371.19603172407,0.4203990999643913,138081.9141202286,0.11203990999643913,31
11019,Services,7.407587949269738,9,67561.44080049996,0.3341404995027044,270900.1629144174,0.09341404995027043,41
11020,Manufacturing,10.220302644885862,56,82086.16995121096,0.45472869786005515,447923.24609080015,0.12547286978600553,32
11021,Agriculture,2.9766118712676004,8,124885.1903342849,0.323725241082508,485141.8601832153,0.1123725241082508,26
11022,Agriculture,9.206433409267675,4,211727.21118804388,0.30359944433358266,771363.1640038707,0.11035994443335827,40
11023,Services,10.334270406919227,11,151014.73779264328,0.24426280895456462,442647.4085612172,0.08442628089545647,16
11024,Retail,1.324511202826124,10,211134.60391818394,0.48565808029550184,1230470.7170742762,0.11856580802955019,37
11025,Services,5.183691084858769,11,288776.1061530946,0.2485024211730471,861138.7386716264,0.08485024211730471,16
11026,Retail,5.032145603897902,11,217366.95791805148,0.41858621639859006,1091841.7498198645,0.11185862163985902,19
11027,Services,10.765622415631007,7,141502.41645148493,0.06877243396362791,116777.58709324227,0.06687724339636279,29
11028,Manufacturing,21.133708288306355,43,436618.09645988775,0.49230076786435506,2579369.0898081097,0.1292300767864355,44
11029,Agriculture,7.466178904742984,6,160058.6184677254,0.7527650440384864,1445838.3957551594,0.15527650440384863,32
11030,Manufacturing,16.041604700211835,40,57969.79631600972,0.22965270412823383,159755.04578081472,0.10296527041282338,47
11031,Retail,2.5345642748373227,6,179879.15794685276,0.25797101006985373,556843.2967927724,0.09579710100698538,18
11032,Agriculture,6.98571238822654,4,205775.4446735872,0.6081719095716774,1501762.141561159,0.14081719095716774,18
11033,Tech,4.49224265473674,12,95480.16186635887,0.17425599631875904,199655.88881638498,0.10742559963187592,36
11034,Services,6.530848411901426,10,403894.80479506956,0.18002772339369655,872547.1463735742,0.07800277233936966,25
11035,Agriculture,7.554687769007112,7,165457.55458370084,0.2843853285871132,564644.4123300718,0.10843853285871133,43
11036,Tech,8.468386274234128,24,72166.33082644947,0.27865296414686996,241312.34395672538,0.11786529641468702,42
11037,Manufacturing,3.647235576120798,37,50898.06212255778,0.21980726813233897,134253.16786067403,0.1019807268132339,26
11038,Tech,4.1927133418446045,16,49806.84533288135,0.4293432717929424,256610.80719485186,0.13293432717929424,41
11039,Services,8.007577319427067,7,825281.0194004517,0.36680233195854733,3632580.029246554,0.09668023319585474,45
11040,Agriculture,5.891403284056675,4,156364.72909515532,0.17824510229055598,334454.9655864124,0.0978245102290556,19
11041,Manufacturing,2.7538635937031017,43,221152.408819558,0.30306628469456015,804286.0667063511,0.11030662846945602,39
11042,Services,4.282726819591883,7,89706.22155717979,0.10125602238874346,108999.54214084051,0.07012560223887435,24
11043,Retail,9.663358337594097,9,277205.5982897167,0.24871540358659733,827343.6270610926,0.09487154035865974,19
11044,Tech,2.1287960883798043,13,132854.21576534602,0.30563725048497686,487262.3666622987,0.12056372504849769,25
11045,Services,4.630769485169729,8,127110.47124306849,0.40953769571077514,624678.3539231642,0.10095376957107752,48
11046,Services,1.5056027297622774,6,130668.1766716063,0.48737501638637193,764212.8569580176,0.1087375016386372,20
11047,Manufacturing,10.247063159706514,44,54175.89213124693,0.09162736602214454,59567.931574631795,0.08916273660221447,27
11048,Manufacturing,21.834303785309267,56,257380.62351071162,0.5223888575067268,1613433.2383215558,0.1322388857506727,19
11049,Retail,12.121302019560854,10,590946.6643678236,0.2547493541875448,1806519.3732838423,0.09547493541875449,30
11050,Retail,3.139863718964948,15,191489.30049563773,0.2069016725574048,475433.47859273915,0.09069016725574049,35
11051,Manufacturing,3.126390038362952,57,133505.04551616052,0.3526531598307335,564971.7138554387,0.11526531598307335,32
11052,Services,9.877736883852954,11,75539.7480846764,0.6806514096893301,616994.8322569424,0.128065140968933,48
11053,Manufacturing,9.058088960245595,47,119528.97257490535,0.44259723709872295,634838.3161788256,0.1242597237098723,26
11054,Manufacturing,13.304657289012882,42,80219.85816671571,0.3233211683129389,311241.3391723293,0.11233211683129389,24
11055,Services,4.812043451200664,7,39062.32005328686,0.19215627071696553,90072.83696390569,0.07921562707169655,45
11056,Retail,1.8616268194997025,7,115991.11264957908,0.48224098627793144,671228.022763292,0.11822409862779315,22
11057,Retail,4.898407068860793,13,131190.64316047073,0.08069395767123151,127035.50647263195,0.07806939576712316,32
11058,Agriculture,4.361775057160074,8,181263.15087650623,0.2221191692955002,483144.24595889385,0.10221191692955002,17
11059,Retail,18.897569970597633,13,378379.38796187076,0.1336037368944102,606634.802346309,0.08336037368944103,34
11060,Manufacturing,7.628380746996699,46,196570.83681041418,0.32173655654900507,758928.2898400688,0.1121736556549005,27
11061,Tech,0.8967914783753923,12,80129.2010033544,0.14918126782347865,143445.30954435322,0.10491812678234788,32
11062,Retail,7.8364234987801655,15,225543.8141156074,0.296907706592284,803588.3590216968,0.0996907706592284,24
11063,Retail,10.31535005936709,10,76305.05912771936,0.26532025867446196,242943.33631123937,0.0965320258674462,38
11064,Retail,9.25254683920298,14,122451.37716283953,0.5539913677244893,814044.0709702653,0.12539913677244893,48
11065,Manufacturing,8.88164186258589,43,151649.8084253419,0.1523803936760713,277301.49010505277,0.09523803936760714,24
11066,Services,5.812142369778016,7,208834.2168056234,0.4419575525165732,1107550.312093545,0.10419575525165732,23
11067,Manufacturing,4.199463934105033,52,127692.10003033675,0.10872609450352683,166601.5600230263,0.09087260945035269,45
11068,Manufacturing,1.7585784837212142,48,36928.478534504015,0.1450538007418248,64279.394004512396,0.09450538007418248,19
11069,Manufacturing,13.902875186540015,52,111845.12465290289,0.26832186095360067,360125.9038254521,0.10683218609536008,27
11070,Agriculture,7.149191106429559,2,74752.33119648117,0.243363716509115,218304.061652351,0.1043363716509115,24
11071,Retail,3.1983787415580496,11,81038.61778593533,0.45412186098452156,441616.8950467476,0.11541218609845216,13
11072,Services,5.356407575976662,14,78478.0159027742,0.20429596306316464,192392.90205772326,0.08042959630631646,30
11073,Manufacturing,1.7745627505648898,60,125798.13074768125,0.42714125635286143,644802.8593728732,0.12271412563528615,34
11074,Agriculture,5.320875178348306,3,204045.50511329784,0.2958940038556851,724510.0977207524,0.10958940038556851,35
11075,Manufacturing,11.333585763319252,28,254291.78206993648,0.5272267523839904,1608833.1650240405,0.13272267523839903,37
11076,Retail,7.86080442533639,7,91620.7422123885,0.302243565691066,332301.3578104112,0.10022435656910661,13
11077,Tech,10.07522756740223,16,40631.30061941847,0.32238139375038316,157185.3038829472,0.12223813937503833,16
11078,Retail,9.567881944378566,7,75154.36368451186,0.34822459230368064,314047.1718465802,0.10482245923036808,22
11079,Services,6.725141499799047,11,388577.78139763395,0.22130378324553657,1031924.7973014417,0.08213037832455365,36
11080,Services,4.421884256560924,7,245071.03835721695,0.1274217903018685,374728.6855033737,0.07274217903018686,45
11081,Services,3.703662958363261,8,318572.9004799542,0.20006496462904788,764823.3127955428,0.0800064964629048,44
11082,Retail,13.259021755100658,7,155540.77291831677,0.055838978748781506,104222.85496265929,0.07558389787487815,27
11083,Services,7.330364993420012,6,109428.6180197038,0.27705336431051564,363810.8012905111,0.08770533643105156,32
11084,Manufacturing,6.947993353383071,53,51934.18448991114,0.3281041176941667,204477.83736274045,0.11281041176941667,44
11085,Agriculture,7.299553048460209,4,295947.35625780287,0.3729966304275971,1324648.4000173935,0.11729966304275971,17
11086,Services,4.007748002895643,7,181493.35398381692,0.3893807654065536,848040.2530850545,0.09893807654065535,33
11087,Tech,6.6507867509124505,14,99537.21153774283,0.4509096717880765,538587.4966222076,0.13509096717880767,34
11088,Services,2.945081745895376,8,34141.53204339252,0.17266553188110553,70740.78947409813,0.07726655318811056,47
11089,Tech,3.446024128499711,18,390518.85731510597,0.7154200053280261,3352620.0357728135,0.16154200053280263,23
11090,Tech,8.090615815508407,14,366225.6572739294,0.41341753404797993,1816849.2976234625,0.131341753404798,48
11091,Retail,7.147465173537881,8,103912.35464815842,0.14229486886657555,177434.33853932153,0.08422948688665756,15
11092,Services,8.270330548026887,9,134059.04477855001,0.2733857212547544,439797.94377008773,0.08733857212547544,32
11093,Manufacturing,9.098620824407996,57,101501.82162857935,0.5260259167950854,640711.0653425361,0.13260259167950855,19
11094,Retail,4.040625425494251,8,124036.82523396611,0.18669614495897632,277886.365249581,0.08866961449589764,19
11095,Services,5.037238240310266,8,23960.335023620108,0.6799516486961693,195502.43163147673,0.12799516486961693,46
11096,Retail,7.8427210743570015,4,196306.7475279883,0.5882366596049418,1385697.905085294,0.1288236659604942,26
11097,Services,2.6617750055640177,8,97393.12367847594,0.653115440200779,763307.4341255607,0.1253115440200779,44
11098,Retail,0.5,8,112547.00462949011,0.3711713251645731,501290.6502195743,0.10711713251645731,24
11099,Manufacturing,1.1506361962980112,45,82560.10352869034,0.46802171167969425,463679.05163940496,0.12680217116796944,40
11100,Services,3.3382446086048048,6,117142.70814706097,0.4206865351923404,591364.3201612155,0.10206865351923404,45
11101,Retail,4.092346650091045,9,209067.64285596545,0.35377434042937156,887553.2094779111,0.10537743404293716,45
11102,Services,6.465808592546535,10,206834.08458771266,0.0826700955856548,205187.92251885138,0.06826700955856548,23
11103,Tech,10.426505760294358,20,143818.2310567226,0.13337648437917987,230183.64057573894,0.10333764843791798,45
11104,Services,4.280566364057757,4,153796.08960886297,0.18203970157607818,335963.9310715823,0.07820397015760781,22
11105,Retail,3.128809839675238,10,130268.88534834544,0.09933651277014034,155285.48151549438,0.07993365127701405,23
11106,Services,1.7647405809159624,6,379157.01133478235,0.17990331542469734,818539.2408677626,0.07799033154246973,41
11107,Manufacturing,2.845011818854357,39,146079.77272043828,0.5349958599642126,937824.8835593712,0.13349958599642126,19
11108,Manufacturing,2.807655703999718,39,157816.20901212157,0.5248077909413168,993878.1123166159,0.1324807790941317,41
11109,Manufacturing,5.555312707204681,47,618928.0968554752,0.3175533295634559,2358512.1350019514,0.1117553329563456,16
11110,Manufacturing,2.8185165502447873,44,145315.61691174112,0.20512241144297952,357689.8771351267,0.10051224114429795,25
11111,Tech,3.9311673905052205,15,76995.2127491242,0.265974156202924,245744.84091135507,0.11659741562029241,25
11112,Retail,3.6199749969035837,14,320860.3598672236,0.24683919785186337,950410.9662250283,0.09468391978518635,27
11113,Manufacturing,5.137948729246171,46,32989.28302716652,0.2129656532985736,84307.01054078476,0.10129656532985737,39
11114,Services,7.55599002658433,8,85901.80081872664,0.40731862718642864,419872.84298790916,0.10073186271864286,20
11115,Manufacturing,6.642568743514094,53,124722.47119412848,0.15461223032741617,231403.4333192534,0.09546122303274163,48
11116,Retail,2.3937479517875664,10,20020.485374442327,0.40367605924284666,96981.4876810071,0.11036760592428467,48
11117,Manufacturing,3.270387250980697,61,197682.15648275652,0.27464573359543365,651510.7306312077,0.10746457335954337,21
11118,Manufacturing,8.568263796424672,45,210841.67903788056,0.6063838785781114,1534211.9412109354,0.14063838785781113,25
11119,Services,9.996661907421132,10,53023.65102786887,0.23172120954364203,147440.45460717304,0.0831721209543642,44
11120,Agriculture,1.5421439126601206,3,128179.62413904171,0.23161766118825414,356263.9770608919,0.10316176611882541,15
11121,Tech,1.345606991146094,11,1196315.3209841219,0.3158505229536162,4534281.837003098,0.12158505229536162,26
11122,Services,13.539499423331527,10,149837.9359951961,0.1727216743838048,310563.1102956438,0.07727216743838049,24
11123,Retail,1.7829948348670759,13,559247.2650260048,0.5139434256098268,3449057.4618046987,0.12139434256098268,43
11124,Agriculture,2.631599986916428,6,116098.23137480233,0.2584993175696049,360135.762977094,0.1058499317569605,26
11125,Manufacturing,4.01403119605268,38,343943.47175487824,0.2401343461853438,991111.6885748993,0.10401343461853438,16
11126,Manufacturing,2.5454660492012002,44,115254.538306362,0.39930896134009225,552266.0397701435,0.11993089613400923,38
11127,Retail,2.6754242181036916,13,125779.39018697345,0.026612658016108785,40167.88675824761,0.07266126580161088,15
11128,Retail,2.6849573460101563,12,69129.62404801846,0.433725257987315,359799.1682975148,0.11337252579873151,38
11129,Services,5.545742124140913,10,530156.3653767346,0.2962959442026603,1884998.1702522018,0.08962959442026604,46
11130,Retail,1.0901778665087871,12,108303.93286014575,0.21087809065500043,274067.11886369874,0.09108780906550006,34
11131,Retail,8.571228413002224,7,112667.18296165805,0.24676752572436036,333631.22363738605,0.09467675257243605,48
11132,Retail,1.3483495871160873,8,193543.7825679998,0.23273160778147,540525.0683178941,0.09327316077814701,17
11133,Agriculture,12.536339620277527,5,35131.058978103516,0.28163581655152303,118729.97377941478,0.1081635816551523,35
11134,Services,3.376612473632772,9,146337.8373681022,0.13380554362471708,234969.76658285223,0.0733805543624717,29
11135,Agriculture,3.139922924432503,2,159903.31697440974,0.5158036286615442,989744.5335650116,0.13158036286615443,15
11136,Services,0.8575234873759953,9,78419.23717015146,0.3931718861156919,369986.8726313067,0.0993171886115692,43
11137,Agriculture,0.7632526127682436,3,353792.6766357259,0.3610976704598935,1533044.5363071722,0.11610976704598935,34
11138,Manufacturing,4.701229577612176,41,212490.66880858107,0.299513352280592,763725.5105184377,0.10995133522805921,27
11139,Retail,0.8419661368127652,12,89300.66530227035,0.17130693157260196,183573.87552388632,0.0871306931572602,35
11140,Manufacturing,2.5917710828032976,64,48290.3477377269,0.20516220763152687,118888.25218999393,0.1005162207631527,30
11141,Retail,7.27709372115413,15,256935.21546046907,0.0625528430581309,192864.33850566926,0.07625528430581309,35
11142,Services,5.438145392775544,7,60673.39092989521,0.33600787451104397,244640.8455087809,0.0936007874511044,12
11143,Retail,3.7347054799947643,10,95761.8803826579,0.3655362430237062,420053.2557595479,0.10655362430237063,42
11144,Retail,5.039877660689793,10,300525.6816566158,0.3841671413111853,1385425.104151409,0.10841671413111854,39
11145,Services,7.399469156901278,4,170481.9294663946,0.17204646441581398,351969.7585377524,0.0772046464415814,33
11146,Retail,3.3038749723188454,10,123575.23347018,0.3873035289265086,574333.488131015,0.10873035289265087,20
11147,Retail,8.405885459271703,7,35646.7790230097,0.4602195093225396,196864.11781078225,0.11602195093225397,48
11148,Retail,4.695838475987311,7,37414.69197631159,0.3954267096840773,177537.22250443365,0.10954267096840774,14
11149,Services,9.718358701256891,9,52693.90322826823,0.10693484285587991,67617.77113413368,0.070693484285588,48
11150,Retail,5.005396208988952,8,84321.27240042138,0.535102603102224,541446.3883002864,0.12351026031022241,42
11151,Retail,1.3572999672703967,11,106769.03630344741,0.3037016085612695,389111.1368387227,0.10037016085612696,14
11152,Retail,2.540180944826702,8,98258.89766225145,0.06404586080724746,75516.90819300155,0.07640458608072476,37
11153,Services,4.542590049909961,9,375204.95513853553,0.3862837364534015,1739226.864080933,0.09862837364534015,36
11154,Retail,21.16208807872502,11,173418.4357551456,0.46951460273221984,977069.855640242,0.116951460273222,47
11155,Retail,2.378762552543563,12,65744.62674601363,0.20641809747726242,162850.56926717848,0.09064180974772625,19
11156,Agriculture,17.907766594951056,4,137638.25270528335,0.10157302472361322,167764.00373938403,0.09015730247236133,19
11157,Services,8.986642471519449,10,110912.89932522904,0.22558366849073322,300241.66455274244,0.08255836684907332,32
11158,Retail,9.272286940380054,10,137851.52399651508,0.40181670851597834,664692.5476342931,0.11018167085159784,12
11159,Retail,7.421149110818122,12,100486.16354330687,0.2250327772926575,271352.1655396144,0.09250327772926575,31
11160,Retail,16.883104309285606,6,60648.822879635016,0.3135753616828782,228215.7188414684,0.10135753616828783,22
11161,Services,2.7292573570520475,8,301192.63710274687,0.2009269913388596,726212.7646376629,0.08009269913388596,39
11162,Retail,8.78413546880416,12,1040393.3797366784,0.1263871897622139,1577908.7461455674,0.0826387189762214,38
11163,Agriculture,1.6103723515849153,2,335435.072358722,0.6776569621473439,2727718.9455874325,0.1477656962147344,21
11164,Services,2.7531823073838773,5,167822.48057771512,0.4308279832914389,867631.4502991642,0.1030827983291439,33
11165,Tech,7.817260976502325,14,213851.86235792373,0.06639441957426195,170382.84331355165,0.0966394419574262,45
11166,Retail,9.416505614193865,9,102332.25366990644,0.21419547869487732,263029.27272901474,0.09141954786948774,27
11167,Services,6.4300045165434,7,314656.009419083,0.24276439455962412,916647.3074540528,0.08427643945596242,24
11168,Services,0.6934590756714382,9,61859.43269895726,0.08552831239933492,63488.7946166646,0.0685528312399335,13
11169,Services,2.322203808992881,8,109001.51553592505,0.3323764289435163,434754.4137991438,0.09323764289435163,39
11170,Retail,1.3590487319029037,10,147601.86383927526,0.19209694935906863,340246.4131588488,0.08920969493590687,23
11171,Services,4.339087627751507,9,310489.5988347832,0.23869389310775466,889343.6533840724,0.08386938931077546,14
11172,Services,1.333628542632892,6,114759.41108440104,0.3465104563619468,477184.03088020865,0.09465104563619468,27
11173,Agriculture,2.8423914469147435,3,130215.4473995366,0.6050023713913548,945367.8536220704,0.14050023713913548,20
